file,cum min,TimeOfDay,Site,hydrophone,ACI,ACI_LF,log ACI_HF,log 1-Hf,log M,dir,,ACI hi,H,sqrt H,Hf,1-Hf,M,minute,TimeOrig
5,1,1,1,4,166.4127155,44.59412023,2.074149494,-1.498037509,-3.492970343,3,,138.2406406,0.840540894,0.916810173,0.945418876,0.054581124,0.000347376,3,1
5,6,1,1,4,168.1758808,45.91809908,2.075893005,-1.471299936,-3.498644916,3,,131.0233562,0.897251697,0.947233708,0.975660481,0.024339519,0.000369191,3,1
5,11,1,1,4,168.8070762,47.94075832,2.070931461,-1.365622024,-3.517149275,3,,127.523575,0.768302978,0.876528937,0.858480834,0.141519166,0.000473619,3,1
6,16,1,1,4,167.5427114,46.36386683,2.072273727,-1.286718901,-3.471596276,3,,125.005458,0.834415699,0.913463573,0.911588297,0.088411703,0.000436425,3,1
6,21,1,1,4,185.3597775,51.45010393,2.115189775,-1.37677107,-3.492970343,3,,130.109525,0.648889691,0.805536896,0.724727807,0.275272193,0.00073874,8,1
6,26,1,1,4,164.8159327,44.94946606,2.067276538,-1.338678771,-3.489121355,3,,127.5861955,0.768528011,0.876657294,0.856944045,0.143055955,0.000545502,8,1
7,31,1,1,4,169.446016,47.29798088,2.07517126,-1.129157135,-3.447292857,3,,122.1658949,0.760276288,0.871938236,0.843058007,0.156941993,0.00057137,8,1
7,36,1,1,4,164.7412825,43.95269595,2.070590282,-1.31697975,-3.492003882,3,,121.3880445,0.826990047,0.909389931,0.902939241,0.097060759,0.000496268,8,1
7,41,1,1,4,180.8075131,54.96894878,2.08876187,-1.233603714,-3.482938767,3,,131.9302979,0.753730466,0.868176518,0.909607361,0.090392639,0.000324011,13,1
5,1,1,1,5,162.9900382,42.58606173,2.068955469,-1.875776364,-3.47980085,3,,128.8533921,0.881004618,0.938618462,0.965334429,0.034665571,0.000372648,13,1
5,6,1,1,5,165.4922111,44.85335628,2.069989811,-1.724048021,-3.473594808,3,,128.0530633,0.711658068,0.843598286,0.858182009,0.141817991,0.000404119,13,1
5,11,1,1,5,166.6133017,45.15206055,2.073290596,-1.762991392,-3.493292074,3,,120.3690015,0.831711675,0.911982278,0.938915827,0.061084173,0.000335097,13,1
6,16,1,1,5,163.1121179,42.42472126,2.070524397,-1.791741591,-3.480270422,3,,126.9118922,0.855172224,0.924755224,0.959987365,0.040012635,0.000307441,3,1
6,21,1,1,5,168.6979253,46.54229889,2.075737706,-1.582319962,-3.462791864,3,,125.5669145,0.891086476,0.943973769,0.972078966,0.027921034,0.000353813,3,1
6,26,1,1,5,163.2316111,43.62126551,2.06641141,-1.770211913,-3.489280771,3,,122.664084,0.881407853,0.93883324,0.963772393,0.036227607,0.000343204,3,1
7,31,1,1,5,164.8829223,44.32517024,2.069563595,-1.206028799,-3.415564738,3,,123.9634729,0.817559529,0.904189985,0.910443027,0.089556973,0.000389099,3,1
7,36,1,1,5,166.8406963,45.23182244,2.073816579,-1.429360615,-3.463694128,3,,125.6559075,0.889948525,0.943370831,0.969712422,0.030287578,0.000316024,8,1
7,41,1,1,5,165.0888811,43.87825937,2.072265056,-1.942730342,-3.507382072,3,,123.3084248,0.91206672,0.955021843,0.98048267,0.01951733,0.000345111,8,1
5,1,1,1,6,165.9179259,44.65989157,2.071922859,-1.518714047,-3.463093252,3,,122.8278398,0.864781208,0.929936131,0.956048842,0.043951158,0.000351906,8,1
5,6,1,1,6,165.3283668,45.23445003,2.067808225,-1.538766858,-3.464297101,3,,122.1648618,0.85953151,0.927109222,0.945479449,0.054520551,0.000318289,8,1
5,11,1,1,6,170.7986726,49.76809689,2.07083494,-1.414104145,-3.472825251,3,,123.4495868,0.855063375,0.924696369,0.938764821,0.061235179,0.000383019,13,1
6,16,1,1,6,164.632196,44.76654683,2.067484921,-1.623339239,-3.474211695,3,,123.5745774,0.879378525,0.937751846,0.966402168,0.033597832,0.000368476,13,1
6,21,1,1,6,168.946622,47.00650229,2.074907934,-1.430940969,-3.447292857,3,,119.4515016,0.859465992,0.927073887,0.952355828,0.047644172,0.000368953,13,1
6,26,1,1,6,161.379238,41.69455093,2.066850694,-1.789850896,-3.490560899,3,,124.4314909,0.851359288,0.922691329,0.943379601,0.056620399,0.000378728,13,1
7,31,1,1,6,167.3390913,46.78553388,2.069575094,-1.199015796,-3.414083782,3,,125.4958852,0.902955692,0.950239808,0.972824432,0.027175568,0.000300527,3,1
7,36,1,1,6,172.5386988,46.73707693,2.088768798,-1.441688607,-3.467323317,3,,125.2004806,0.916757499,0.957474542,0.983207609,0.016792391,0.000349998,3,1
7,41,1,1,6,165.0954582,45.21650497,2.067427218,-1.623802468,-3.486098193,3,,122.3054094,0.78375589,0.885299887,0.8767336,0.1232664,0.000442028,3,1
5,1,1,1,8,168.9425567,47.0796583,2.074456908,-1.534090603,-3.559514404,3,,121.7881819,0.723512666,0.850595477,0.810884597,0.189115403,0.00043416,3,1
5,6,1,1,8,162.5518977,41.92813543,2.069914223,-1.62922471,-3.574801738,3,,124.053995,0.703003317,0.838452931,0.78148132,0.21851868,0.000430942,8,1
5,11,1,1,8,173.3792889,50.08572001,2.07945257,-1.075765557,-3.51732075,3,,122.5362598,0.869300578,0.9323629,0.945640539,0.054359461,0.000391722,8,1
6,16,1,1,8,159.9599321,40.15894153,2.067129835,-1.659357603,-3.577533277,3,,121.9681721,0.799292614,0.894031663,0.863326122,0.136673878,0.000543714,8,1
6,21,1,1,8,164.563358,43.16354684,2.072931784,-1.669356477,-3.574218055,3,,119.0207916,0.785441088,0.886251143,0.844836106,0.155163894,0.000575185,8,1
6,26,1,1,8,166.7455315,45.11079395,2.073536793,-1.330560167,-3.542936012,3,,137.8713328,0.848758578,0.921280944,0.947385878,0.052614122,0.000348926,13,1
7,31,1,1,8,172.2053906,48.64219241,2.079878989,-1.408452103,-3.573441571,3,,121.6319073,0.90702169,0.952376863,0.96750332,0.03249668,0.000403285,13,1
7,36,1,1,8,163.881273,43.34886638,2.069925421,-1.692219304,-3.591049798,3,,125.2810343,0.848884602,0.921349338,0.932960756,0.067039244,0.000436544,13,1
7,41,1,1,8,164.5178092,43.69703675,2.070272324,-1.102852337,-3.543116463,3,,120.4296041,0.862820811,0.928881484,0.943892009,0.056107991,0.000341892,13,1
21,1,1,2,4,164.5587037,44.42858275,2.068048932,-1.538744365,-3.471903837,7,,121.8417464,0.845952635,0.919756835,0.919957419,0.080042581,0.000451803,2,2
21,6,1,2,4,164.1089667,43.76326909,2.068901845,-1.535804961,-3.482309367,7,,120.7841122,0.883525345,0.939960289,0.953762199,0.046237801,0.00050652,2,2
21,11,1,2,4,159.7609412,39.44574807,2.068590606,-1.613436885,-3.490239841,7,,120.1710309,0.880544713,0.93837344,0.950963347,0.049036653,0.000477314,2,2
22,16,1,2,4,160.8122044,41.10231258,2.066630266,-1.638311668,-3.526445884,7,,125.2982176,0.837113575,0.91493911,0.905562785,0.094437215,0.000662565,2,2
22,21,1,2,4,159.9189015,39.68069719,2.068790064,-1.513413869,-3.476686743,7,,130.0544977,0.871145282,0.933351639,0.946644144,0.053355856,0.000420213,7,2
22,26,1,2,4,158.0191505,38.21079882,2.067411439,-1.169812723,-3.449327792,7,,120.4948081,0.934332911,0.966608975,0.977960896,0.022039104,0.000423431,7,2
23,31,1,2,4,158.2026923,38.45141068,2.067230037,-1.382603027,-3.386249062,7,,122.095752,0.879489967,0.937811264,0.944865624,0.055134376,0.000456452,7,2
23,36,1,2,4,159.8494534,40.20009584,2.066872011,-1.628920125,-3.507215872,7,,125.2435508,0.828993029,0.910490543,0.898293052,0.101706948,0.000703573,7,2
23,41,1,2,4,162.1911913,41.87083201,2.0693748,-1.544721215,-3.495554965,7,,128.5403862,0.8698574,0.932661461,0.946534148,0.053465852,0.00044179,12,2
21,1,1,2,5,163.8115363,43.68180461,2.068170609,-1.669707663,-3.469608179,7,,126.8107478,0.920054519,0.959194724,0.968736283,0.031263717,0.000502706,12,2
21,6,1,2,5,166.4518856,45.40064822,2.071383987,-1.588695811,-3.455490441,7,,121.9680251,0.906652292,0.952182909,0.963767347,0.036232653,0.000464559,12,2
21,11,1,2,5,159.8855724,39.82074918,2.067805054,-1.659390944,-3.464900913,7,,122.5207911,0.881856142,0.939071958,0.939268289,0.060731711,0.000502825,12,2
22,16,1,2,5,158.3579752,38.7998519,2.066091249,-1.800421373,-3.488642119,7,,123.4467879,0.853400036,0.923796534,0.92041709,0.07958291,0.000510812,2,2
22,21,1,2,5,160.8456524,39.90640799,2.071134249,-1.647139046,-3.46384574,7,,122.0602361,0.917159394,0.957684392,0.971756463,0.028243537,0.000488758,2,2
22,26,1,2,5,159.1639699,39.50391267,2.066797172,-1.373451991,-3.417591158,7,,121.6363054,0.932322675,0.965568576,0.971839308,0.028160692,0.000467896,2,2
23,31,1,2,5,160.1486205,40.32732898,2.067395002,-1.732796863,-3.473441046,7,,125.148712,0.837442278,0.915118723,0.892079006,0.107920994,0.00077498,2,2
23,36,1,2,5,163.1015267,43.56739177,2.066514338,-1.554713415,-3.454605044,7,,126.9165778,0.868458889,0.931911417,0.929021094,0.070978906,0.000477433,7,2
23,41,1,2,5,160.7587405,40.75004975,2.068304264,-1.624409902,-3.470830249,7,,121.361015,0.881154056,0.938698064,0.962490761,0.037509239,0.000465512,7,2
21,1,1,2,6,166.4284434,45.15093839,2.072324524,-1.524741471,-3.438252428,7,,119.7673904,0.916745227,0.957468134,0.963533233,0.036466767,0.000481009,7,2
21,6,1,2,6,162.7849898,42.59648757,2.068223943,-1.522875618,-3.431348955,7,,124.7270638,0.833474933,0.912948483,0.888832005,0.111167995,0.000722528,7,2
21,11,1,2,6,161.6097177,40.82624383,2.070344126,-1.543187936,-3.456377646,7,,122.8550581,0.848554905,0.9211704,0.919659482,0.080340518,0.000468969,12,2
22,16,1,2,6,161.3352069,41.52793275,2.066945115,-1.501760538,-3.454605044,7,,125.6703729,0.925740557,0.962154123,0.976686407,0.023313593,0.000459075,12,2
22,21,1,2,6,159.5653123,39.35211776,2.068761119,-1.589765814,-3.447873469,7,,126.8867843,0.928326172,0.963496846,0.973986864,0.026013136,0.000442386,12,2
22,26,1,2,6,161.5427534,41.68563355,2.067287535,-1.323725902,-3.392978415,7,,120.5867958,0.895682724,0.946405158,0.95481297,0.04518703,0.000399828,12,2
23,31,1,2,6,161.8459371,42.07221798,2.06746311,-1.526775146,-3.439390459,7,,122.8430196,0.832701353,0.912524714,0.917338977,0.082661023,0.000445724,2,2
23,36,1,2,6,165.8003949,45.24660278,2.068125925,-1.41098799,-3.428978666,7,,123.0110141,0.916049149,0.957104565,0.970655745,0.029344255,0.000456452,2,2
23,41,1,2,6,163.5536195,43.00833878,2.069857465,-1.420873576,-3.434153361,7,,119.3091067,0.934165426,0.966522336,0.976393254,0.023606746,0.000401616,2,2
21,1,1,2,8,168.6514986,46.3659515,2.07606228,-1.219189371,-3.46838826,7,,122.3388649,0.820705728,0.905928103,0.923689377,0.076310623,0.000406861,2,2
21,6,1,2,8,169.4647847,47.78686317,2.073322193,-1.197740099,-3.473594808,7,,119.9523884,0.873322682,0.934517352,0.941411643,0.058588357,0.000415564,7,2
21,11,1,2,8,170.9047135,48.79372209,2.074649598,-1.149123019,-3.494907027,7,,123.4402574,0.906614149,0.952162879,0.963518454,0.036481546,0.000452876,7,2
22,16,1,2,8,165.2682161,44.34964973,2.070775963,-1.277481074,-3.520912952,7,,120.9282484,0.914490191,0.956289805,0.96315559,0.03684441,0.000463963,7,2
22,21,1,2,8,165.5771647,43.85462974,2.073853131,-1.333416861,-3.511229372,7,,127.311437,0.85429582,0.924281245,0.923704794,0.076295206,0.000618815,7,2
22,26,1,2,8,167.1832128,45.68605606,2.072407643,-1.083636257,-3.442533703,7,,120.0440776,0.881299806,0.938775695,0.944757503,0.055242497,0.000369906,12,2
23,31,1,2,8,165.4417863,45.18898827,2.069444003,-1.284158269,-3.483883919,7,,122.4415901,0.922978398,0.960717647,0.971916372,0.028083628,0.000449657,12,2
23,36,1,2,8,164.8147436,44.12733692,2.070207207,-1.346300269,-3.520226085,7,,123.6975256,0.917283981,0.957749435,0.965910786,0.034089214,0.000449419,12,2
23,41,1,2,8,166.7674092,44.722871,2.074906666,-1.325400736,-3.521429176,7,,122.5543461,0.821685469,0.906468681,0.907545164,0.092454836,0.000451803,12,2
38,1,1,3,4,172.9361168,47.50489432,2.087274416,-1.081327445,-3.378754112,11,,118.6176986,0.905273934,0.951458845,0.968234003,0.031765997,0.000321388,3,3
38,6,1,3,4,165.2926796,44.53246972,2.070322979,-1.200611309,-3.402160073,11,,117.2075179,0.942843067,0.971001064,0.986688603,0.013311397,0.000331283,3,3
38,11,1,3,4,164.308866,43.5227344,2.070885098,-1.23804745,-3.439247146,11,,118.0111002,0.894421888,0.945738805,0.969710929,0.030289071,0.000344276,3,3
39,16,1,3,4,167.3693157,46.36961274,2.071857397,-1.046818125,-3.413145,11,,118.7016915,0.907533697,0.95264563,0.970764576,0.029235424,0.000275731,3,3
39,21,1,3,4,166.1500461,44.13669219,2.076182639,-1.085390138,-3.363304534,11,,119.0948564,0.910911067,0.954416611,0.966216856,0.033783144,0.000317216,8,3
39,26,1,3,4,172.0497476,49.85533296,2.077448305,-1.104059599,-3.387131411,11,,117.4869992,0.934598913,0.966746561,0.981122174,0.018877826,0.000336051,8,3
40,31,1,3,4,171.8030692,51.46121122,2.070974342,-1.114975076,-3.358905815,11,,116.8983079,0.916475081,0.95732705,0.971077679,0.028922321,0.000343323,8,3
40,36,1,3,4,163.4319069,43.28344382,2.070827981,-1.240131837,-3.379621349,11,,117.4665526,0.920314055,0.959330003,0.976515826,0.023484174,0.000266194,8,3
40,41,1,3,4,168.2416604,46.65197211,2.075342581,-1.084884555,-3.308792926,11,,117.7420143,0.876743953,0.936346065,0.956909853,0.043090147,0.000303984,13,3
38,1,1,3,5,175.8011589,51.26877029,2.08376098,-0.943157044,-3.231283481,11,,118.383342,0.914505821,0.956297977,0.982741279,0.017258721,0.00032115,13,3
38,6,1,3,5,171.5401029,48.5480434,2.078240492,-1.032931749,-3.28530066,11,,117.7158492,0.859272468,0.926969508,0.961461407,0.038538593,0.000336647,13,3
38,11,1,3,5,164.8805388,44.52555745,2.06887089,-1.03186614,-3.313562157,11,,120.0749931,0.791375077,0.889592647,0.916008673,0.083991327,0.000303864,13,3
39,16,1,3,5,168.16193,47.12599544,2.070995748,-1.01597745,-3.302306089,11,,118.1064801,0.879239354,0.937677639,0.948324927,0.051675073,0.000337601,3,3
39,21,1,3,5,166.7662256,45.58962418,2.072118564,-0.994352529,-3.279645515,11,,117.6317065,0.934866085,0.966884732,0.983846806,0.016153194,0.000330925,3,3
39,26,1,3,5,169.923458,48.84239387,2.071927375,-1.138311546,-3.327092522,11,,116.8113172,0.927247956,0.962937151,0.976195407,0.023804593,0.000335574,3,3
40,31,1,3,5,170.0557552,48.30470458,2.074019443,-1.029496267,-3.257358908,11,,116.7158493,0.931007791,0.96488745,0.978089999,0.021910001,0.000264525,3,3
40,36,1,3,5,161.4885249,41.17591214,2.069538685,-0.902923368,-3.083771943,11,,130.3736352,0.885724581,0.941129418,0.958001969,0.041998031,0.000321388,8,3
40,41,1,3,5,161.115957,40.41552927,2.070709761,-0.798921379,-2.976550403,11,,119.052277,0.919516788,0.95891438,0.973837452,0.026162548,0.000344515,8,3
38,1,1,3,6,180.5550297,52.90201488,2.093883642,-0.954935186,-3.146625501,11,,118.8250305,0.903919472,0.950746797,0.962926889,0.037073111,0.000357032,8,3
38,6,1,3,6,176.2039273,50.92771251,2.086286006,-1.077262925,-3.209779598,11,,118.2855745,0.927112015,0.962866561,0.978588676,0.021411324,0.000266552,8,3
38,11,1,3,6,168.8548823,47.10261607,2.073907589,-1.092149654,-3.252979933,11,,116.7552823,0.891219161,0.944044046,0.954151912,0.045848088,0.000324249,13,3
39,16,1,3,6,169.750329,48.47593358,2.071726576,-1.086581323,-3.272896511,11,,116.5229337,0.935846753,0.967391727,0.983025848,0.016974152,0.00032413,13,3
39,21,1,3,6,169.696438,47.85095587,2.074323323,-0.961500162,-3.254279714,11,,116.640855,0.945550231,0.972394072,0.98377633,0.01622367,0.000323176,13,3
39,26,1,3,6,170.225272,48.85890367,2.073331745,-1.161205111,-3.320653882,11,,118.4504713,0.87882131,0.937454698,0.953286777,0.046713223,0.00028646,13,3
40,31,1,3,6,178.2125875,51.96065801,2.090183113,-1.128575684,-3.309636439,11,,118.8970994,0.851206529,0.922608546,0.925724965,0.074275035,0.000357032,3,3
40,36,1,3,6,164.7675469,44.69514038,2.069691112,-1.285540734,-3.315913522,11,,117.3717542,0.867644228,0.931474223,0.937774098,0.062225902,0.000384092,3,3
40,41,1,3,6,166.8591984,45.70431818,2.072973845,-1.122541775,-3.258296229,11,,117.3748617,0.859747127,0.9272255,0.936761115,0.063238885,0.000385404,3,3
38,1,1,3,8,181.877854,55.16475631,2.090486958,-0.776571971,-3.128574773,11,,120.1929485,0.86867919,0.932029608,0.960956576,0.039043424,0.000267029,3,3
38,6,1,3,8,174.9653473,51.44381417,2.07947679,-0.891976182,-3.206268968,11,,117.6495532,0.891039283,0.943948771,0.951802973,0.048197027,0.000322104,8,3
38,11,1,3,8,166.5500909,44.00001477,2.074519525,-0.951375148,-3.295403402,11,,118.5268053,0.901952333,0.94971171,0.962791738,0.037208262,0.0003438,8,3
39,16,1,3,8,165.4370839,43.68682315,2.073293706,-0.940681829,-3.274842507,11,,122.6785964,0.902163558,0.949822909,0.963833091,0.036166909,0.000340939,8,3
39,21,1,3,8,179.1169753,51.36156778,2.093225682,-0.903927523,-3.299510888,11,,117.4695813,0.917293125,0.957754209,0.97968669,0.02031331,0.000256419,8,3
39,26,1,3,8,168.6886283,46.76223508,2.076105719,-0.939242431,-3.325885054,11,,122.6766393,0.857502249,0.926014173,0.941602227,0.058397773,0.000328898,13,3
40,31,1,3,8,168.6635717,46.04508557,2.078380396,-0.98153716,-3.276600158,11,,118.1041221,0.946282565,0.972770561,0.98859042,0.01140958,0.000310898,13,3
40,36,1,3,8,165.3472448,44.42877085,2.072658772,-0.968307895,-3.216460152,11,,116.7957978,0.916450703,0.957314318,0.976220784,0.023779216,0.000326514,13,3
40,41,1,3,8,168.5802227,46.64579563,2.076347349,-1.013842891,-3.212810956,11,,117.5634505,0.828287298,0.910102905,0.921087162,0.078912838,0.000286341,13,3
54,1,1,4,4,159.53214,39.45336115,2.068056808,-2.042295905,-3.551330774,15,,121.3501503,0.911005226,0.954465938,0.962169508,0.037830492,0.000362396,3,4
54,6,1,4,4,159.9491924,40.19360671,2.066875885,-2.040431236,-3.561395953,15,,125.5229615,0.850873331,0.922427954,0.897917617,0.102082383,0.000763059,3,4
54,11,1,4,4,160.4920637,39.95526839,2.069734184,-2.021012245,-3.562151177,15,,122.5702511,0.844530638,0.918983481,0.899075987,0.100924013,0.000789046,3,4
55,16,1,4,4,158.5163706,38.76975223,2.067045017,-1.907366083,-3.54949224,15,,129.3334654,0.744708314,0.862964839,0.770505722,0.229494278,0.002797008,3,4
55,21,1,4,4,159.2984996,39.62961884,2.066651386,-2.009762803,-3.56083,15,,120.4596967,0.864014932,0.929524035,0.938400799,0.061599201,0.000414252,8,4
55,26,1,4,4,156.3256017,36.71725867,2.066327293,-2.058423378,-3.563096662,15,,123.2194343,0.854317895,0.924293187,0.902375536,0.097624464,0.000755429,8,4
56,31,1,4,4,159.3289632,38.97846947,2.069286156,-1.84038538,-3.550410534,15,,122.2055288,0.874529413,0.935162774,0.921346584,0.078653416,0.000729442,8,4
56,36,1,4,4,165.1115308,43.90360476,2.072151555,-1.687909215,-3.539694644,15,,126.3592252,0.746151858,0.863800821,0.769517242,0.230482758,0.002640963,8,4
56,41,1,4,4,158.7188179,38.75292445,2.067791104,-2.026240892,-3.567664183,15,,119.8276179,0.522346231,0.722735243,0.54918968,0.45081032,0.006508172,13,4
54,1,1,4,5,172.8446795,50.03978618,2.077248424,-1.563215596,-3.450056785,15,,124.749603,0.765353298,0.874844728,0.805636683,0.194363317,0.001966238,13,4
54,6,1,4,5,163.762384,43.75018386,2.067736813,-1.784187247,-3.482938767,15,,125.9409693,0.689063983,0.830098779,0.726107086,0.273892914,0.002883673,13,4
54,11,1,4,5,175.4432897,48.13006122,2.094073993,-1.478298197,-3.448600022,15,,124.9554768,0.752703812,0.867585046,0.77899504,0.22100496,0.003404498,13,4
55,16,1,4,5,164.9470789,43.4994568,2.073001878,-1.65742998,-3.465807573,15,,121.7770074,0.797562347,0.893063462,0.855504561,0.144495439,0.000643015,3,4
55,21,1,4,5,163.4947902,43.72350262,2.066862028,-1.839303517,-3.487367626,15,,124.9778257,0.842288637,0.917762844,0.890988958,0.109011042,0.000946999,3,4
55,26,1,4,5,166.5649575,44.76073708,2.074372747,-1.760373709,-3.478553311,15,,123.1404246,0.836407345,0.914553085,0.892403679,0.107596321,0.000878453,3,4
56,31,1,4,5,166.9795492,46.81558211,2.068003605,-1.513842355,-3.459945958,15,,125.6903984,0.765264299,0.874793861,0.791142895,0.208857105,0.002013624,3,4
56,36,1,4,5,169.557967,47.61052213,2.074705756,-1.327340279,-3.446423999,15,,135.8261865,0.581530477,0.762581456,0.638435469,0.361564531,0.001520634,8,4
56,41,1,4,5,167.1005439,46.58145889,2.067143814,-1.573519726,-3.467171759,15,,124.9101037,0.731709453,0.855400171,0.793406938,0.206593062,0.001300812,8,4
54,1,1,4,6,168.3812404,47.22560643,2.071672517,-1.520120517,-3.463093252,15,,120.0682736,0.708255416,0.84157912,0.770508721,0.229491279,0.001330733,8,4
54,6,1,4,6,162.5793827,42.72411683,2.067217236,-1.795915359,-3.486573296,15,,129.8138848,0.748760946,0.86530974,0.78342152,0.21657848,0.00332129,8,4
54,11,1,4,6,175.7476422,46.87102283,2.099319157,-1.484739474,-3.441674305,15,,118.1365116,0.847626209,0.920666177,0.908165347,0.091834653,0.000461102,13,4
55,16,1,4,6,169.9501667,45.80851473,2.082786445,-1.5563859,-3.459647998,15,,124.6201894,0.841647374,0.917413415,0.892040888,0.107959112,0.000869036,13,4
55,21,1,4,6,164.378941,44.54040582,2.067037737,-1.700478777,-3.480582878,15,,119.8432116,0.843134069,0.918223322,0.884693138,0.115306862,0.001029611,13,4
55,26,1,4,6,164.3226949,44.665027,2.066488601,-1.591857083,-3.467476202,15,,126.5988859,0.761501188,0.872640354,0.787238073,0.212761927,0.002800345,13,4
56,31,1,4,6,175.0613092,51.52185771,2.07896623,-1.487056772,-3.457712485,15,,118.0072933,0.87031846,0.932908602,0.924868422,0.075131578,0.000494123,3,4
56,36,1,4,6,171.8861204,48.71559259,2.078886636,-1.24609892,-3.435844265,15,,122.3049534,0.854793557,0.924550462,0.889185167,0.110814833,0.000937104,3,4
56,41,1,4,6,165.1608536,45.51451671,2.06625674,-1.544328801,-3.473748624,15,,119.6677256,0.828248402,0.910081536,0.868330475,0.131669525,0.001057863,3,4
54,1,1,4,8,172.7574359,49.09524797,2.080581111,-1.333051663,-3.502909942,15,,122.1092052,0.764274562,0.874227981,0.792653756,0.207346244,0.002322435,3,4
54,6,1,4,8,164.3802648,43.49583168,2.07070634,-1.353707214,-3.526445884,15,,119.3347595,0.891956812,0.944434652,0.957922754,0.042077246,0.000334382,8,4
54,11,1,4,8,173.1195077,48.32357728,2.084970918,-1.184377105,-3.42537965,15,,123.2061009,0.86381074,0.929414192,0.917046474,0.082953526,0.000607014,8,4
55,16,1,4,8,168.1560235,45.46884267,2.077233681,-1.330992825,-3.489599779,15,,117.7441305,0.830911266,0.911543343,0.881179898,0.118820102,0.000701785,8,4
55,21,1,4,8,164.9650677,44.87967139,2.067452729,-1.296378022,-3.524709531,15,,124.5084242,0.795649424,0.89199183,0.833212718,0.166787282,0.001285076,8,4
55,26,1,4,8,166.7863905,44.8034123,2.074057836,-1.295847621,-3.491843463,15,,117.2390315,0.875646185,0.935759683,0.930748402,0.069251598,0.000430346,13,4
56,31,1,4,8,173.2693054,49.71646306,2.07983729,-1.023479606,-3.419898799,15,,122.8357323,0.860695501,0.927736763,0.924165794,0.075834206,0.000613451,13,4
56,36,1,4,8,170.9846076,47.51292369,2.079103404,-1.06729217,-3.461142359,15,,117.8559198,0.861937905,0.92840611,0.915719033,0.084280967,0.000633359,13,4
56,41,1,4,8,166.486105,46.03273008,2.0693174,-1.188533414,-3.481524227,15,,126.9466833,0.794918451,0.891581993,0.838162392,0.161837608,0.001263976,13,4
9,1,2,1,4,170.3813671,45.95780048,2.084040319,-1.422158011,-3.440816605,4,,118.7573553,0.877359805,0.936674866,0.940186227,0.059813773,0.000371933,4,1
9,6,2,1,4,169.9513773,46.53250401,2.080841765,-1.210424921,-3.382735386,4,,117.936025,0.883311507,0.939846534,0.946291573,0.053708427,0.000420332,4,1
9,11,2,1,4,163.8850315,41.12638461,2.078556926,-0.346006151,-2.186540978,4,,118.8308476,0.847180365,0.920424014,0.947960862,0.052039138,0.000377893,4,1
10,16,2,1,4,169.3161828,44.62919319,2.085565297,-0.840145861,-3.191778896,4,,121.6298432,0.900489351,0.948941174,0.962943163,0.037056837,0.000316262,4,1
10,21,2,1,4,185.978726,46.73705285,2.132983507,-0.44181418,-2.817975303,4,,119.128093,0.896352576,0.946758985,0.949411219,0.050588781,0.00037384,9,1
10,26,2,1,4,164.6781858,43.5444415,2.072384143,-1.036993411,-3.336202994,4,,117.9622861,0.898323448,0.947799266,0.953457128,0.046542872,0.000400543,9,1
11,31,2,1,4,165.7713599,44.88853122,2.071908849,-1.12417749,-3.30616493,4,,118.2273755,0.905728953,0.951697932,0.962711212,0.037288788,0.000369906,9,1
11,36,2,1,4,170.5922887,48.1602981,2.076766962,-1.375952693,-3.475757109,4,,120.104646,0.841754843,0.917471985,0.919277395,0.080722605,0.000344038,9,1
11,41,2,1,4,163.9262594,43.98684018,2.069072222,-1.159570201,-3.366182229,4,,118.3730677,0.845576671,0.91955243,0.930750999,0.069249001,0.000351906,4,1
9,1,2,1,5,177.0900189,48.55284988,2.098723177,-0.9910492,-3.117441881,4,,117.5132891,0.856984958,0.925734821,0.928122265,0.071877735,0.000472426,4,1
9,6,2,1,5,173.8053767,47.53989098,2.090679211,-1.010441338,-3.121806347,4,,118.6515898,0.875717088,0.935797568,0.952206216,0.047793784,0.000368595,4,1
9,11,2,1,5,172.0777464,44.43339797,2.096039172,-0.711385698,-2.706363915,4,,119.9604535,0.876960723,0.936461811,0.946162767,0.053837233,0.000323415,4,1
10,16,2,1,5,170.267728,42.35884458,2.096832965,-0.962529509,-3.02365048,4,,118.6881116,0.914146159,0.956109909,0.96895912,0.03104088,0.000307322,9,1
10,21,2,1,5,169.9538628,42.03784328,2.096597569,-0.684884267,-2.885785465,4,,119.6280439,0.878705275,0.937392807,0.957069321,0.042930679,0.000350118,9,1
10,26,2,1,5,173.6374612,46.13679145,2.095588407,-0.966740696,-3.060962232,4,,117.1439937,0.911441744,0.954694582,0.967030282,0.032969718,0.000345469,9,1
11,31,2,1,5,168.02324,42.94532586,2.087444046,-0.955402104,-3.028212208,4,,118.7599907,0.895151841,0.946124643,0.957019386,0.042980614,0.000302434,9,1
11,36,2,1,5,174.4064465,48.06977987,2.090632214,-1.081165149,-3.216801292,4,,118.0861085,0.8815738,0.938921615,0.956305829,0.043694171,0.000317216,4,1
11,41,2,1,5,176.6777733,50.7248758,2.089324719,-1.120134856,-3.212220121,4,,117.3609478,0.876993747,0.936479443,0.950947986,0.049052014,0.000365138,4,1
9,1,2,1,6,174.0276947,48.16880399,2.088385076,-0.996005489,-3.102897677,4,,118.6035974,0.893915398,0.945470993,0.963023111,0.036976889,0.00036335,4,1
9,6,2,1,6,173.3365162,48.08857014,2.087090855,-1.104282411,-3.137009234,4,,118.6560834,0.882180606,0.9392447,0.953854649,0.046145351,0.000301719,4,1
